1.325000000000000223e-04,5.036613345813262255e-01,7.193405925364658726e-01
1.350000000000000017e-04,2.333705878643707599e-01,5.068551006774858481e-01
1.375000000000000083e-04,-1.981721513551335523e-01,5.300628244577677561e-01
1.400000000000000148e-04,-5.927419508062861109e-01,3.088414899644230105e-01
1.425000000000000214e-04,-8.138827084128084088e-01,-2.407272597718434493e-01
1.450000000000000009e-04,-6.862568414287935070e-01,-6.534296718851378971e-01
1.475000000000000074e-04,-1.961296731628609513e-01,-4.338248680137785640e-01
1.500000000000000140e-04,2.540076221243657839e-01,3.613496110687240415e-01
1.525000000000000205e-04,2.536015291989334175e-01,8.362541195491821622e-01
1.550000000000000000e-04,-2.242713262233083371e-01,9.163320365108965637e-01
1.575000000000000065e-04,-7.394734315941718927e-01,4.271372868473677364e-01
1.600000000000000131e-04,-9.823091326663399014e-01,-3.962711528215850931e-01
1.625000000000000196e-04,-8.005929747156234066e-01,-9.615616645069643420e-01
1.650000000000000262e-04,-1.358315995932701525e-01,-6.623932734457141924e-01
1.675000000000000057e-04,4.744237355737623840e-01,3.703322244877194080e-01
1.700000000000000122e-04,5.767733457460569868e-01,4.567391877551414958e-01
1.725000000000000188e-04,3.449301128643565972e-01,1.269800707936988016e-01
1.750000000000000253e-04,1.753612459840438176e-01,-2.317639285082378209e-01
1.775000000000000048e-04,2.504419829279332377e-01,-5.178633029887282913e-01
1.800000000000000113e-04,5.455011420079018958e-01,-5.137584363542552213e-01
1.825000000000000179e-04,8.729850644371442980e-01,-9.666944781336983539e-02
1.850000000000000245e-04,9.914139510646632347e-01,4.277100007809941928e-01
1.875000000000000039e-04,7.460300335336823574e-01,6.249125005338694860e-01
1.900000000000000105e-04,2.482429753757230684e-01,3.415224408410234558e-01
1.925000000000000170e-04,-1.843560553171881278e-01,3.844270555259536870e-01
1.950000000000000236e-04,-5.194062584356309298e-01,2.729545615168352257e-01
1.975000000000000030e-04,-7.098467646292471178e-01,-1.332903531624110571e-01
2.000000000000000096e-04,-6.197249597248560837e-01,-4.571539905390946124e-01
2.025000000000000161e-04,-2.482434148524735595e-01,-3.027560572159288532e-01
2.050000000000000227e-04,9.981992606653836142e-02,3.137348203710819683e-01
2.075000000000000293e-04,7.909798125847100625e-02,8.384655259249951254e-01
2.100000000000000087e-04,-3.720960008219137416e-01,8.594326682873402179e-01
2.125000000000000153e-04,-8.199947071439974700e-01,2.401816318590065391e-01
2.150000000000000218e-04,-9.869627058988492685e-01,-5.712727588501148590e-01
2.175000000000000284e-04,-6.715312615115952566e-01,-9.794312418030601819e-01
2.200000000000000078e-04,3.222480703944749503e-02,-4.482427860454513135e-01
2.225000000000000144e-04,5.450252884629511740e-01,5.484183419252011138e-01
2.250000000000000209e-04,5.132580703589471049e-01,4.264066675029183906e-01
2.275000000000000275e-04,2.415700859202026540e-01,4.121148869984291030e-02
2.300000000000000070e-04,1.077802442473943662e-01,-2.152990321683448394e-01
2.325000000000000135e-04,1.956005910984610630e-01,-4.365628353989643995e-01
2.350000000000000201e-04,4.721724232685326483e-01,-5.422763678724185077e-01
2.375000000000000266e-04,8.147567104899630097e-01,-2.005604519072804737e-01
2.400000000000000332e-04,9.922943114588471669e-01,3.333032713782190237e-01
2.425000000000000126e-04,8.234950462823198425e-01,6.258896140835099597e-01
2.450000000000000463e-04,3.522425010461024408e-01,4.000654379688912687e-01
2.474999999999999986e-04,-1.024087619091319235e-01,3.555062707374241904e-01
2.500000000000000052e-04,-4.529642304929536456e-01,3.293818241846236394e-01
2.525000000000000118e-04,-6.825437541930537977e-01,-3.298815677664374002e-02
2.550000000000000183e-04,-6.656049346247329135e-01,-4.087859161535116748e-01
2.575000000000000249e-04,-3.415468049372139547e-01,-3.791850665629084571e-01
2.600000000000000314e-04,3.922017392340618885e-02,1.624675372701198939e-01
2.625000000000000380e-04,1.189545994144885627e-01,7.535565185239784247e-01
2.650000000000000445e-04,-2.608595325582476199e-01,9.064119463349807893e-01
2.674999999999999969e-04,-7.441394019316731612e-01,4.052193635153203966e-01
2.700000000000000035e-04,-9.797905383254091882e-01,-4.106739586104890538e-01
2.725000000000000100e-04,-7.868108019506139250e-01,-9.587345712805117603e-01
2.750000000000000166e-04,-1.207076408774208215e-01,-6.384966399314007113e-01
2.775000000000000231e-04,4.776327001940849359e-01,4.037430109234375064e-01
2.800000000000000297e-04,5.540258294035865783e-01,4.967755238198340306e-01
2.825000000000000362e-04,2.917432197854304965e-01,1.233452385309329741e-01
2.850000000000000428e-04,1.116205921920558480e-01,-1.694935777736162053e-01
2.875000000000000494e-04,1.509516458241769443e-01,-3.531064829860421361e-01
2.900000000000000017e-04,3.812803988181069914e-01,-5.547364353498274170e-01
2.925000000000000083e-04,7.254739392474087722e-01,-3.279393478757174352e-01
2.950000000000000148e-04,9.695257540110830963e-01,1.893729598916010781e-01
2.975000000000000214e-04,9.056162544883843424e-01,5.881920748266351584e-01
3.000000000000000279e-04,4.958053546934367839e-01,4.980163288287673407e-01
3.025000000000000345e-04,1.369950227242697910e-02,3.091960992287920984e-01
3.050000000000000410e-04,-3.555927563050060858e-01,3.742442879571371006e-01
3.075000000000000476e-04,-6.276767843008320691e-01,9.784926990520141643e-02
3.099999999999999999e-04,-7.000867727482826819e-01,-3.119200232660153671e-01
3.125000000000000065e-04,-4.599066986169639826e-01,-4.368856703641668116e-01
3.150000000000000131e-04,-6.492238062224021944e-02,-3.329510186727144966e-02
3.175000000000000196e-04,1.338742524653571964e-01,6.036626378920331160e-01
3.200000000000000262e-04,-1.179786158307256361e-01,9.155206380731509830e-01
3.225000000000000327e-04,-6.193973554272165227e-01,6.044268929946197133e-01
3.250000000000000393e-04,-9.411316209398479238e-01,-1.745013191143440501e-01
3.275000000000000458e-04,-9.043512654850387467e-01,-8.631144150043871255e-01
3.300000000000000524e-04,-3.343065930095488469e-01,-8.337357958008242420e-01
3.325000000000000048e-04,3.426676819252880701e-01,1.019989730153981616e-01
3.350000000000000113e-04,5.850931110118512413e-01,5.843857834372653270e-01
3.375000000000000179e-04,3.685624759817837659e-01,2.417111412612484578e-01
3.400000000000000244e-04,1.344029759795661583e-01,-1.031464888417374798e-01
3.425000000000000310e-04,1.076530941763315374e-01,-2.615107068016729874e-01
3.450000000000000375e-04,2.698767622294818702e-01,-5.042302004513971037e-01
3.475000000000000441e-04,5.865258560418723510e-01,-4.655050050318482735e-01
3.500000000000000507e-04,8.955226829449497439e-01,-2.765133448611389877e-02
3.525000000000000030e-04,9.718803470022556734e-01,4.666881248697699047e-01
3.550000000000000096e-04,6.877250689551659413e-01,5.943230694894977573e-01
3.575000000000000161e-04,1.957966406611911514e-01,2.984588749046958034e-01
3.600000000000000227e-04,-2.054038554803315764e-01,3.694113936939610876e-01
3.625000000000000292e-04,-5.179895449678157959e-01,2.553426859163475671e-01
3.650000000000000358e-04,-6.919023838753973754e-01,-1.294124183625020852e-01
3.675000000000000423e-04,-5.958745788688538658e-01,-4.229271333347757733e-01
3.700000000000000489e-04,-2.424498515282931810e-01,-2.590804491271198051e-01
3.725000000000000555e-04,7.606389723532297475e-02,3.284957281815578112e-01
3.750000000000000078e-04,3.574005677835147277e-02,8.235246377160403419e-01
3.775000000000000144e-04,-4.069755502340552944e-01,8.081431702582947407e-01
3.800000000000000209e-04,-8.329596208181262451e-01,1.771538367314963169e-01
3.825000000000000275e-04,-9.774633946324101652e-01,-6.132226556295536923e-01
3.850000000000000340e-04,-6.256367889699410156e-01,-9.633363191450837748e-01
3.875000000000000406e-04,7.694857263925537760e-02,-3.707835272917761604e-01
3.900000000000000471e-04,5.510247638408934945e-01,5.862044971522496484e-01
3.925000000000000537e-04,4.785052400613704626e-01,4.114916043206813812e-01
3.950000000000000061e-04,2.000499750824668577e-01,2.224832547037013109e-02
3.975000000000000126e-04,7.397487396436781826e-02,-1.594059388708135572e-01
4.000000000000000192e-04,1.351742142266294522e-01,-2.820080508803525232e-01
4.025000000000000257e-04,3.427690626784733463e-01,-5.191036161049975561e-01
4.050000000000000323e-04,6.688776596830988685e-01,-3.725954683803446854e-01
4.075000000000000388e-04,9.314709993325458459e-01,1.014283399072000158e-01
4.100000000000000454e-04,9.222346553206898223e-01,5.261825310957077839e-01
4.125000000000000520e-04,5.706117473666867390e-01,5.183615101725630447e-01
4.150000000000000585e-04,1.018511598054204353e-01,2.468520179749097432e-01
4.175000000000000109e-04,-2.471863836074792986e-01,3.513049630286306235e-01
4.200000000000000174e-04,-5.242041934358407929e-01,2.205352797145146149e-01
4.225000000000000240e-04,-6.674434243016053037e-01,-1.362967175396628261e-01
4.250000000000000305e-04,-5.537630332053193882e-01,-3.760927316887476279e-01
4.275000000000000371e-04,-2.231768908747767954e-01,-1.837515255565482231e-01
4.300000000000000436e-04,4.588307465217937586e-02,3.671843678677898515e-01
4.325000000000000502e-04,-3.551251061990099572e-02,8.001178789345791964e-01
4.350000000000000568e-04,-4.667652300232047469e-01,7.121321430206279945e-01
4.375000000000000091e-04,-8.535362915935522654e-01,6.531579817233913732e-02
4.400000000000000157e-04,-9.503715342439741365e-01,-6.789118318964957322e-01
4.425000000000000222e-04,-5.350275967044845205e-01,-9.126862449166271984e-01
4.450000000000000288e-04,1.535215792651551392e-01,-2.168353105798977165e-01
4.475000000000000353e-04,5.472212726752478940e-01,6.443165530570637012e-01
4.500000000000000419e-04,3.979301021457603005e-01,3.882620058159114151e-01
4.525000000000000485e-04,1.015715685889637676e-01,7.266128868093760240e-02
4.550000000000000550e-04,-6.288155294984698607e-02,1.237115815147816628e-01
4.575000000000000616e-04,-1.747969183377201530e-01,2.765862785923973166e-01
4.600000000000000139e-04,-3.366156508404997694e-01,3.335643710819356511e-01
4.625000000000000205e-04,-5.233048788323628742e-01,1.721143103307549993e-01
4.650000000000000270e-04,-6.070798636136164328e-01,-1.173955672044420528e-01
4.675000000000000336e-04,-4.826397460891054814e-01,-2.629740090109853323e-01
4.700000000000000401e-04,-2.162644778317841798e-01,-5.492433111255434763e-02
4.725000000000000467e-04,-4.022424321105470824e-02,3.946311747580680263e-01
4.750000000000000533e-04,-1.684221646536407657e-01,6.951547259347025109e-01
4.775000000000000598e-04,-5.415441671123905065e-01,5.103703389926280698e-01
4.800000000000000664e-04,-8.385090817913648520e-01,-9.473972389921801740e-02
4.825000000000000187e-04,-8.305150432728354293e-01,-6.840157039324483712e-01
4.850000000000000253e-04,-3.609300215423701941e-01,-6.882196091613806965e-01
4.875000000000000318e-04,2.212330375017319828e-01,9.418680698932194173e-02
4.900000000000000926e-04,4.150122112559442300e-01,8.093344258563824889e-01
4.924999999999999907e-04,3.968984861872320441e-02,8.927569384305485967e-01
4.949999999999999973e-04,-5.396693021214737929e-01,7.008193464136469597e-01
4.975000000000000039e-04,-9.127294705938995278e-01,-4.417745427678050618e-02
5.000000000000000104e-04,-9.500965190295413976e-01,-7.911915449354763874e-01
5.025000000000000170e-04,-4.479397426642161006e-01,-9.128335932481078663e-01
5.050000000000000235e-04,2.566632965907439390e-01,-8.394205485793977684e-02
5.075000000000000301e-04,5.978660878689994185e-01,5.485355863704941548e-01
5.100000000000000366e-04,4.575579330125623678e-01,2.781819572029111121e-01
5.125000000000000432e-04,2.290089959215395043e-01,-9.479079183520797147e-02
5.150000000000000498e-04,1.973991089778581454e-01,-4.151962680143395645e-01
5.175000000000000563e-04,4.164386969035254182e-01,-5.661042335408438264e-01
5.200000000000000629e-04,7.571110209702334171e-01,-2.904950706513020897e-01
5.225000000000000694e-04,9.799208784424292551e-01,2.377044713142500709e-01
5.250000000000000760e-04,8.819240647202868377e-01,6.055600634409628036e-01
5.275000000000000825e-04,4.486453862575578988e-01,4.658770881842549394e-01
5.300000000000000891e-04,-2.502003716241894132e-02,3.230188927606623683e-01
5.325000000000000957e-04,-3.876925091042197624e-01,3.636159905433465900e-01
5.349999999999999938e-04,-6.470270742049816226e-01,5.699996536722862217e-02
5.375000000000000003e-04,-6.920711852626937333e-01,-3.457896467217971281e-01
5.400000000000000069e-04,-4.231507206337951077e-01,-4.232260076135087590e-01
5.425000000000000135e-04,-2.956108679569511080e-02,2.782434101500248780e-02
5.450000000000000200e-04,1.330399627849521982e-01,6.556639937510877481e-01
5.475000000000000266e-04,-1.628981350804448169e-01,9.186197818854898722e-01
5.500000000000000331e-04,-6.623830767814745668e-01,5.434259815242532543e-01
5.525000000000000397e-04,-9.568803003179331412e-01,-2.527902148808969240e-01
5.550000000000000462e-04,-8.716355140175413574e-01,-9.019242949988750535e-01
5.575000000000000528e-04,-2.649114029930961789e-01,-7.786744127364056967e-01
5.600000000000000594e-04,3.914250253177056216e-01,2.079449300036561310e-01
5.625000000000000659e-04,5.785252160336320504e-01,5.579934734322075096e-01
5.650000000000000725e-04,3.423255998831284952e-01,2.029056799246029830e-01
5.675000000000000790e-04,1.241111390073238036e-01,-1.249581096761958887e-01
5.700000000000000856e-04,1.183917143509321812e-01,-2.850081609994958298e-01
5.725000000000000921e-04,3.012188953142013181e-01,-5.273717334229601761e-01
5.750000000000000987e-04,6.295342124161340536e-01,-4.300717435066546135e-01
5.774999999999999968e-04,9.223388420384150965e-01,3.841044718045064088e-02
5.800000000000000034e-04,9.581035386436184131e-01,5.109841206975568317e-01
5.825000000000000100e-04,6.321901710668520469e-01,5.731816008775150184e-01
5.850000000000000165e-04,1.383186758253331927e-01,2.873578969689438156e-01
5.875000000000000231e-04,-2.511871433767016160e-01,3.785977659741442958e-01
5.900000000000000296e-04,-5.535448772985909205e-01,2.137898676478353910e-01
5.925000000000000362e-04,-7.005839644198030847e-01,-1.865080046285567117e-01
5.950000000000000427e-04,-5.606995841215253185e-01,-4.378224161695692396e-01
5.975000000000000493e-04,-1.881385397913942492e-01,-2.003988099416219582e-01
6.000000000000000559e-04,1.014016727846363125e-01,4.151814015588444762e-01
6.025000000000000624e-04,-2.092231290732021742e-03,8.616062385793042955e-01
6.050000000000000690e-04,-4.730027431953022776e-01,7.587091357208971543e-01
6.075000000000000755e-04,-8.715844880380200221e-01,7.216675036045769320e-02
6.100000000000000821e-04,-9.672849484960338584e-01,-6.994472400241183996e-01
6.125000000000000886e-04,-5.424182462258455573e-01,-9.439007955537183081e-01
6.150000000000000952e-04,1.638706653295260163e-01,-2.339469197408274026e-01
6.175000000000001018e-04,5.728904298820722829e-01,6.181983640429187243e-01
6.199999999999999999e-04,4.463615288331765352e-01,3.615142879429531497e-01
6.225000000000000065e-04,1.754232436290715791e-01,-1.937224183978691200e-02
6.250000000000000130e-04,7.887919986628437463e-02,-1.843463845801180112e-01
6.275000000000000196e-04,1.681249427812154529e-01,-3.487295637141720195e-01
6.300000000000000261e-04,4.125765986286895060e-01,-5.325824321598361388e-01
6.325000000000000327e-04,7.473024106994015092e-01,-2.806489648479061350e-01
6.350000000000000392e-04,9.644545906977521899e-01,2.257694490902164286e-01
6.375000000000000458e-04,8.709050139882146269e-01,5.808874508128053504e-01
6.400000000000000524e-04,4.547006971489610527e-01,4.468263712669973131e-01
6.425000000000000589e-04,1.871505776149653098e-03,2.756717046995340592e-01
6.450000000000000655e-04,-3.346494860697823426e-01,3.559794430569015455e-01
6.475000000000000720e-04,-5.918412790324104611e-01,1.266304020473665026e-01
6.500000000000000786e-04,-6.741905216338599516e-01,-2.482533207157159028e-01
6.525000000000000851e-04,-4.733079695983573032e-01,-3.880129015578803187e-01
6.550000000000000917e-04,-1.154944139777729639e-01,-5.039941925478926693e-02
6.575000000000000983e-04,8.267284917914230480e-02,5.380386074136098706e-01
6.600000000000001048e-04,-1.286516083174931713e-01,8.598307664486647406e-01
6.625000000000000029e-04,-5.984918589939496325e-01,5.843206389913556675e-01
6.650000000000000095e-04,-9.229153083097892951e-01,-1.575408330272924928e-01
6.675000000000000161e-04,-8.975647562952316916e-01,-8.343762424709139092e-01
6.700000000000000226e-04,-3.460655490497118181e-01,-8.202092834581973246e-01
6.725000000000000292e-04,3.204861987535161938e-01,8.882965394098399359e-02
6.750000000000000357e-04,5.618160073715199321e-01,6.251553313542497214e-01
6.775000000000000423e-04,3.298719549543748242e-01,2.592589291554426856e-01
6.800000000000000488e-04,7.661403100786881581e-02,-1.158978539542855971e-02
6.825000000000000554e-04,-1.252948745434178703e-02,2.121493514516404125e-02
6.850000000000000620e-04,-3.581297001842820987e-02,1.419467356585131512e-01
6.875000000000000685e-04,-9.997110541022942443e-02,2.878730285355309837e-01
6.900000000000000751e-04,-2.604741288362165119e-01,3.925060330042994261e-01
6.925000000000000816e-04,-4.906099421035954311e-01,2.756289711190652580e-01
6.950000000000000882e-04,-6.481988871949011521e-01,-6.126926360944259797e-02
6.975000000000000948e-04,-5.828797535950425157e-01,-3.366746818754777215e-01
7.000000000000001013e-04,-2.869739411170565968e-01,-2.296330545752311991e-01
7.025000000000001079e-04,1.853281204624961098e-05,2.668053088888601154e-01
7.050000000000000060e-04,-1.365474452501231131e-02,7.386185353009422361e-01
7.075000000000000126e-04,-3.995284326040119405e-01,7.447844619428259927e-01
7.100000000000000191e-04,-8.042865669155001562e-01,1.715645330190987417e-01
7.125000000000000257e-04,-9.527448121377437573e-01,-5.783673173091744557e-01
7.150000000000000322e-04,-6.186177779390585885e-01,-9.176744527628537540e-01
7.175000000000000388e-04,5.709764936505276611e-02,-3.522680035969871781e-01
7.200000000000000453e-04,5.134263023568658157e-01,6.102423628127409128e-01
7.225000000000000519e-04,4.129630501572492118e-01,4.844061467663171583e-01
7.250000000000000585e-04,8.030905083614073292e-02,2.058990079013327534e-01
7.275000000000000650e-04,-1.818054410254219544e-01,3.032790115813793763e-01
7.300000000000000716e-04,-4.166690539349682254e-01,2.915993345309488283e-01
7.325000000000000781e-04,-5.944672515369953114e-01,3.731270310519231581e-02
7.350000000000000847e-04,-5.946572433284366133e-01,-2.448821722572464832e-01
7.375000000000000912e-04,-3.702593321856565423e-01,-2.460974323188201696e-01
7.400000000000000978e-04,-9.068026204682982927e-02,1.313543798894499237e-01
7.425000000000001044e-04,-2.385598831621350141e-02,5.982531428065626100e-01
7.450000000000001109e-04,-3.097869867788343723e-01,7.247462285830864603e-01
7.475000000000000091e-04,-7.058398992405993111e-01,3.003646338756317258e-01
7.500000000000000156e-04,-9.125385578521075791e-01,-3.976901562786456235e-01
7.525000000000000222e-04,-7.031870525488038703e-01,-8.387060156828356483e-01
7.550000000000000287e-04,-9.470702897457186631e-02,-4.816655585238420745e-01
7.575000000000000353e-04,4.093078350553109868e-01,4.857714698322903035e-01
7.600000000000000418e-04,3.788989213374817644e-01,7.322780205275556398e-01
7.625000000000000484e-04,-7.186536957751546439e-02,7.080212826030951589e-01
7.650000000000000550e-04,-5.763197800234132195e-01,4.984895333751226953e-01
7.675000000000000615e-04,-8.973098976979312358e-01,-1.776791186036630055e-01
7.700000000000000681e-04,-8.623642949767821309e-01,-8.044027801632900321e-01
7.725000000000000746e-04,-3.219168545135794868e-01,-7.567528236569112110e-01
7.750000000000000812e-04,3.101900027327996745e-01,1.272906530607698650e-01
7.775000000000000877e-04,5.223793691566376296e-01,5.628227315893958860e-01
7.800000000000000943e-04,3.106307262339793041e-01,1.876753232836025909e-01
7.825000000000001009e-04,1.119513334948528671e-01,-1.157675797640815157e-01
7.850000000000001074e-04,1.102813306371199509e-01,-2.549143194556390823e-01
7.875000000000001140e-04,2.796958959978028680e-01,-5.011915398381171505e-01
7.900000000000000121e-04,5.954655377289350682e-01,-4.519156690310943691e-01
7.925000000000000187e-04,8.973314344051815938e-01,-1.339513546736353228e-02
7.950000000000000252e-04,9.634733906804138215e-01,4.696722396637130204e-01
7.975000000000000318e-04,6.737541895191295760e-01,5.809807494845872222e-01
8.000000000000000383e-04,1.884387922762664203e-01,2.833859040928095596e-01
8.025000000000000449e-04,-2.000297872779078501e-01,3.574932955077447239e-01
8.050000000000000515e-04,-5.039415037607729575e-01,2.600963737102415241e-01
8.075000000000000580e-04,-6.784576468743171995e-01,-1.064423322824146756e-01
8.100000000000000646e-04,-5.952963850711256999e-01,-3.980163771133959361e-01
8.125000000000000711e-04,-2.594507744852960207e-01,-2.562588230741367212e-01
8.150000000000000777e-04,5.281486187927577486e-02,3.035523236713652540e-01
8.175000000000000842e-04,2.558292236115866647e-02,7.974054190176951273e-01
8.200000000000000908e-04,-3.992867422974556435e-01,7.954027386972775115e-01
8.225000000000000974e-04,-8.228181869484603173e-01,1.839899421042177630e-01
8.250000000000001039e-04,-9.727954570697174841e-01,-5.984243089841128072e-01
8.275000000000001105e-04,-6.312721131738955327e-01,-9.550051398721022267e-01
8.300000000000001170e-04,6.505160875535873077e-02,-3.787139750492015677e-01
8.325000000000000152e-04,5.410047451116474226e-01,5.866815851162708872e-01
8.350000000000000217e-04,4.683717365679839761e-01,4.247578419096676994e-01
8.375000000000000283e-04,1.831384212232005371e-01,3.931824622289360749e-02
8.400000000000000348e-04,4.277273870646065845e-02,-8.852063850245679710e-02
8.425000000000000414e-04,5.719556602915382149e-02,-9.057438347759984298e-02
8.450000000000000479e-04,1.444070550975468381e-01,-2.048781267536215756e-01
8.475000000000000545e-04,3.211666023216832033e-01,-4.736519889407685979e-01
8.500000000000000611e-04,6.189163296083167731e-01,-3.959371029533998443e-01
8.525000000000000676e-04,8.867861313729411554e-01,2.453344608246198211e-02
8.550000000000000742e-04,9.212022636692027699e-01,4.537932696039811420e-01
8.575000000000000807e-04,6.291105192950753322e-01,5.139001925580843899e-01
8.600000000000000873e-04,1.863733197146827392e-01,2.059026527841356091e-01
8.625000000000000938e-04,-1.336093817114274163e-01,2.660147608227590998e-01
8.650000000000001004e-04,-3.791802353382628943e-01,3.037258694380154389e-01
8.675000000000001070e-04,-5.726433978635944166e-01,8.463488635780064273e-02
8.700000000000001135e-04,-6.068021961390298591e-01,-2.088219873454231490e-01
8.725000000000001201e-04,-4.133843658557035394e-01,-2.662586583723504652e-01
8.750000000000000182e-04,-1.290824214189783270e-01,5.921890299978627148e-02
8.775000000000000248e-04,-1.688835437311120638e-02,5.353058535886001668e-01
8.800000000000000313e-04,-2.522753438052288133e-01,7.327402538393426035e-01
8.825000000000000379e-04,-6.514947675562177132e-01,3.874897046878192919e-01
8.850000000000000444e-04,-8.967931856443400740e-01,-2.931246388999626529e-01
8.875000000000000510e-04,-7.632171106669394245e-01,-8.051985630511617753e-01
8.900000000000000576e-04,-1.911160863600705473e-01,-5.805524060253575147e-01
8.925000000000000641e-04,3.559426181582483473e-01,3.532404055189367620e-01
8.950000000000000707e-04,4.085952814091756702e-01,7.692678578783694876e-01
8.975000000000000772e-04,-1.913103462977637850e-02,7.444728008729959434e-01
9.000000000000000838e-04,-5.467043768055167563e-01,5.667853704254115499e-01
9.025000000000000903e-04,-8.955293276912649203e-01,-1.153506705151712969e-01
9.050000000000000969e-04,-9.014701572101880833e-01,-7.907928775806490895e-01
9.075000000000001035e-04,-3.840445799424697659e-01,-8.262201745641227779e-01
9.100000000000001100e-04,2.791368457589452623e-01,2.588054331018885962e-02
9.125000000000001166e-04,5.521843434763008540e-01,5.571216366848434909e-01
9.150000000000001231e-04,3.748223659588189038e-01,2.183418762794230028e-01
9.175000000000000213e-04,1.714865651322057816e-01,-1.524624792706093523e-01
9.200000000000000278e-04,1.867805630151430085e-01,-4.320217787173270541e-01
9.225000000000000344e-04,4.348188751913281691e-01,-5.682486454880526505e-01
9.250000000000000409e-04,7.838857635964526782e-01,-2.606979311622534268e-01
9.275000000000000475e-04,9.939766965601282145e-01,2.814215291154498755e-01
9.300000000000000541e-04,8.669444357099449494e-01,6.286922085736720289e-01
9.325000000000000606e-04,4.087054041182391906e-01,4.512324671726724579e-01
9.350000000000000672e-04,-6.959401929917323482e-02,3.597659155456328084e-01
9.375000000000000737e-04,-4.396281505521949518e-01,3.504758500197378002e-01
9.400000000000000803e-04,-6.871180816075116438e-01,-1.498854877395044971e-02
9.425000000000000868e-04,-6.885663290569826733e-01,-4.181366907087082918e-01
